id,symbol,name,date,year,month,weekday,is_weekend,closing_price,daily_pct_change,sma_7,sma_30,volatility_7d,total_volume_day,volume_marketcap_ratio,market_cap,market_cap_rank,fully_diluted_valuation,circulating_supply,max_supply,circulation_ratio,ath,ath_date,atl,atl_date,image,last_updated
binancecoin,bnb,BNB,2024-07-03,2024,7,Wednesday,False,579.02,0.0044408978940428945,575.0757142857143,610.9986666666666,5.866878378213738,606289001.4273182,0.00680469568997088,89098620871.59885,5,96219209355.0,145887575.79,200000000.0,0.72943787895,788.84,2024-12-04 10:35:25.220000+00:00,0.04,2017-10-19 00:00:00+00:00,https://coin-images.coingecko.com/coins/images/825/large/bnb-icon2_2x.png?1696501970,
binancecoin,bnb,BNB,2024-07-04,2024,7,Thursday,False,556.98,-0.038064315567683304,572.9342857142857,608.6793333333334,9.05751043267879,1001238960.4725356,0.011687716182718135,85665920083.9427,5,96219209355.0,145887575.79,200000000.0,0.72943787895,788.84,2024-12-04 10:35:25.220000+00:00,0.04,2017-10-19 00:00:00+00:00,https://coin-images.coingecko.com/coins/images/825/large/bnb-icon2_2x.png?1696501970,
binancecoin,bnb,BNB,2024-07-05,2024,7,Friday,False,513.95,-0.07725591583180724,563.43,602.9273333333333,23.388455129258137,1545553921.1939452,0.01949623162367659,79274495247.43005,5,96219209355.0,145887575.79,200000000.0,0.72943787895,788.84,2024-12-04 10:35:25.220000+00:00,0.04,2017-10-19 00:00:00+00:00,https://coin-images.coingecko.com/coins/images/825/large/bnb-icon2_2x.png?1696501970,
binancecoin,bnb,BNB,2024-07-06,2024,7,Saturday,True,498.62,-0.029827804261114976,553.6928571428572,596.2173333333334,33.683697696009844,2604851068.3584733,0.03395523342024139,76714273647.3038,5,96219209355.0,145887575.79,200000000.0,0.72943787895,788.84,2024-12-04 10:35:25.220000+00:00,0.04,2017-10-19 00:00:00+00:00,https://coin-images.coingecko.com/coins/images/825/large/bnb-icon2_2x.png?1696501970,
binancecoin,bnb,BNB,2024-07-07,2024,7,Sunday,True,527.46,0.05783963739922182,547.7528571428572,590.1313333333333,34.18867196128242,775622840.4010627,0.009552800854414024,81193238739.26189,5,96219209355.0,145887575.79,200000000.0,0.72943787895,788.84,2024-12-04 10:35:25.220000+00:00,0.04,2017-10-19 00:00:00+00:00,https://coin-images.coingecko.com/coins/images/825/large/bnb-icon2_2x.png?1696501970,
binancecoin,bnb,BNB,2024-07-08,2024,7,Monday,False,489.9,-0.0712091912182915,534.6271428571429,583.6833333333333,36.506409809002676,886962556.251936,0.011781980746841557,75281277003.41962,5,96219209355.0,145887575.79,200000000.0,0.72943787895,788.84,2024-12-04 10:35:25.220000+00:00,0.04,2017-10-19 00:00:00+00:00,https://coin-images.coingecko.com/coins/images/825/large/bnb-icon2_2x.png?1696501970,
binancecoin,bnb,BNB,2024-07-09,2024,7,Tuesday,False,510.23,0.041498264952031017,525.1657142857142,577.9316666666667,32.184131626803556,1586231681.331875,0.020203061794539404,78514420114.3121,5,96219209355.0,145887575.79,200000000.0,0.72943787895,788.84,2024-12-04 10:35:25.220000+00:00,0.04,2017-10-19 00:00:00+00:00,https://coin-images.coingecko.com/coins/images/825/large/bnb-icon2_2x.png?1696501970,
binancecoin,bnb,BNB,2024-07-10,2024,7,Wednesday,False,516.67,0.012621758814651995,516.2585714285714,572.7040000000001,21.723423171445653,741939896.1615809,0.009325772029807888,79558013405.23064,5,96219209355.0,145887575.79,200000000.0,0.72943787895,788.84,2024-12-04 10:35:25.220000+00:00,0.04,2017-10-19 00:00:00+00:00,https://coin-images.coingecko.com/coins/images/825/large/bnb-icon2_2x.png?1696501970,
binancecoin,bnb,BNB,2024-07-11,2024,7,Thursday,False,524.29,0.014748291946503622,511.5885714285714,569.3766666666667,13.447735160701502,846017353.3708689,0.010481126583860537,80718169616.7678,5,96219209355.0,145887575.79,200000000.0,0.72943787895,788.84,2024-12-04 10:35:25.220000+00:00,0.04,2017-10-19 00:00:00+00:00,https://coin-images.coingecko.com/coins/images/825/large/bnb-icon2_2x.png?1696501970,
binancecoin,bnb,BNB,2024-07-12,2024,7,Friday,False,525.42,0.0021552957332773293,513.2271428571429,566.8343333333333,14.445224948387281,807513195.2972174,0.010001911706143738,80735885200.94586,5,96219209355.0,145887575.79,200000000.0,0.72943787895,788.84,2024-12-04 10:35:25.220000+00:00,0.04,2017-10-19 00:00:00+00:00,https://coin-images.coingecko.com/coins/images/825/large/bnb-icon2_2x.png?1696501970,
binancecoin,bnb,BNB,2024-07-13,2024,7,Saturday,True,533.8,0.015949145445548263,518.2528571428571,563.9996666666666,14.63475511045005,796401058.1368024,0.009701382023557439,82091505746.59743,5,96219209355.0,145887575.79,200000000.0,0.72943787895,788.84,2024-12-04 10:35:25.220000+00:00,0.04,2017-10-19 00:00:00+00:00,https://coin-images.coingecko.com/coins/images/825/large/bnb-icon2_2x.png?1696501970,
binancecoin,bnb,BNB,2024-07-14,2024,7,Sunday,True,531.83,-0.0036905207943048746,518.8771428571428,561.7553333333333,15.17616301340727,628511639.0220709,0.007669465556363904,81949861356.44743,5,96219209355.0,145887575.79,200000000.0,0.72943787895,788.84,2024-12-04 10:35:25.220000+00:00,0.04,2017-10-19 00:00:00+00:00,https://coin-images.coingecko.com/coins/images/825/large/bnb-icon2_2x.png?1696501970,
binancecoin,bnb,BNB,2024-07-15,2024,7,Monday,False,544.99,0.024744749261982113,526.7471428571429,559.8199999999999,11.478557856986164,594170752.2167687,0.007074698696057612,83985308455.3087,5,96219209355.0,145887575.79,200000000.0,0.72943787895,788.84,2024-12-04 10:35:25.220000+00:00,0.04,2017-10-19 00:00:00+00:00,https://coin-images.coingecko.com/coins/images/825/large/bnb-icon2_2x.png?1696501970,
binancecoin,bnb,BNB,2024-07-16,2024,7,Tuesday,False,586.5,0.07616653516578276,537.6428571428571,559.1096666666667,23.29919720668894,1118557940.60654,0.012395684011676962,90237693987.10373,5,96219209355.0,145887575.79,200000000.0,0.72943787895,788.84,2024-12-04 10:35:25.220000+00:00,0.04,2017-10-19 00:00:00+00:00,https://coin-images.coingecko.com/coins/images/825/large/bnb-icon2_2x.png?1696501970,
binancecoin,bnb,BNB,2024-07-17,2024,7,Wednesday,False,577.07,-0.01607843137254894,546.2714285714286,558.0176666666666,25.333076815743773,1214855892.5372884,0.013691145219760316,88732963754.11292,5,96219209355.0,145887575.79,200000000.0,0.72943787895,788.84,2024-12-04 10:35:25.220000+00:00,0.04,2017-10-19 00:00:00+00:00,https://coin-images.coingecko.com/coins/images/825/large/bnb-icon2_2x.png?1696501970,
binancecoin,bnb,BNB,2024-07-18,2024,7,Thursday,False,568.66,-0.014573621917618462,552.61,556.842,24.452031953738754,801369061.398164,0.009147427830289136,87605945219.33867,5,96219209355.0,145887575.79,200000000.0,0.72943787895,788.84,2024-12-04 10:35:25.220000+00:00,0.04,2017-10-19 00:00:00+00:00,https://coin-images.coingecko.com/coins/images/825/large/bnb-icon2_2x.png?1696501970,
binancecoin,bnb,BNB,2024-07-19,2024,7,Friday,False,571.97,0.005820701297787778,559.26,556.296,22.035453251521645,749609076.1390363,0.008517963418571799,88003321839.19179,5,96219209355.0,145887575.79,200000000.0,0.72943787895,788.84,2024-12-04 10:35:25.220000+00:00,0.04,2017-10-19 00:00:00+00:00,https://coin-images.coingecko.com/coins/images/825/large/bnb-icon2_2x.png?1696501970,
binancecoin,bnb,BNB,2024-07-20,2024,7,Saturday,True,593.63,0.03786911900973822,567.8071428571428,556.1443333333334,22.11740243510047,1198263276.8712485,0.013120720579342271,91326026617.611,5,96219209355.0,145887575.79,200000000.0,0.72943787895,788.84,2024-12-04 10:35:25.220000+00:00,0.04,2017-10-19 00:00:00+00:00,https://coin-images.coingecko.com/coins/images/825/large/bnb-icon2_2x.png?1696501970,
binancecoin,bnb,BNB,2024-07-21,2024,7,Sunday,True,593.76,0.0002189916277817172,576.6542857142857,556.3726666666666,17.157939714257544,612596079.2453587,0.006705510989701555,91357106145.40709,5,96219209355.0,145887575.79,200000000.0,0.72943787895,788.84,2024-12-04 10:35:25.220000+00:00,0.04,2017-10-19 00:00:00+00:00,https://coin-images.coingecko.com/coins/images/825/large/bnb-icon2_2x.png?1696501970,
binancecoin,bnb,BNB,2024-07-22,2024,7,Monday,False,601.82,0.013574508218809012,584.7728571428571,556.9046666666667,12.48784170608334,888499706.291106,0.009598608090496166,92565473859.78108,5,96219209355.0,145887575.79,200000000.0,0.72943787895,788.84,2024-12-04 10:35:25.220000+00:00,0.04,2017-10-19 00:00:00+00:00,https://coin-images.coingecko.com/coins/images/825/large/bnb-icon2_2x.png?1696501970,
binancecoin,bnb,BNB,2024-07-23,2024,7,Tuesday,False,589.29,-0.020820178791000732,585.1714285714286,556.8623333333333,12.596207668145668,1076044016.0684297,0.011862256636765534,90711577823.5121,5,96219209355.0,145887575.79,200000000.0,0.72943787895,788.84,2024-12-04 10:35:25.220000+00:00,0.04,2017-10-19 00:00:00+00:00,https://coin-images.coingecko.com/coins/images/825/large/bnb-icon2_2x.png?1696501970,
binancecoin,bnb,BNB,2024-07-24,2024,7,Wednesday,False,582.45,-0.011607188311357652,585.9399999999999,557.0403333333333,12.176649785552865,898212596.9295814,0.010020485486063511,89637632645.52553,5,96219209355.0,145887575.79,200000000.0,0.72943787895,788.84,2024-12-04 10:35:25.220000+00:00,0.04,2017-10-19 00:00:00+00:00,https://coin-images.coingecko.com/coins/images/825/large/bnb-icon2_2x.png?1696501970,
binancecoin,bnb,BNB,2024-07-25,2024,7,Thursday,False,574.41,-0.013803759979397534,586.7614285714286,557.2443333333333,10.94869920518959,680183858.5534694,0.007696423897101409,88376610702.22978,5,96219209355.0,145887575.79,200000000.0,0.72943787895,788.84,2024-12-04 10:35:25.220000+00:00,0.04,2017-10-19 00:00:00+00:00,https://coin-images.coingecko.com/coins/images/825/large/bnb-icon2_2x.png?1696501970,
binancecoin,bnb,BNB,2024-07-26,2024,7,Friday,False,570.93,-0.006058390348357423,586.6128571428571,557.0053333333333,11.187324247090048,1131076443.6688194,0.012870462478419756,87881569567.94095,5,96219209355.0,145887575.79,200000000.0,0.72943787895,788.84,2024-12-04 10:35:25.220000+00:00,0.04,2017-10-19 00:00:00+00:00,https://coin-images.coingecko.com/coins/images/825/large/bnb-icon2_2x.png?1696501970,
binancecoin,bnb,BNB,2024-07-27,2024,7,Saturday,True,581.07,0.01776049603278884,584.8185714285714,557.3086666666666,10.877224567219265,708560781.7404197,0.007926956872631593,89386228930.64784,5,96219209355.0,145887575.79,200000000.0,0.72943787895,788.84,2024-12-04 10:35:25.220000+00:00,0.04,2017-10-19 00:00:00+00:00,https://coin-images.coingecko.com/coins/images/825/large/bnb-icon2_2x.png?1696501970,
binancecoin,bnb,BNB,2024-07-28,2024,7,Sunday,True,582.16,0.0018758497255062512,583.1614285714286,557.3646666666666,10.147085671218646,814108946.207702,0.009089143147315074,89569383275.49492,5,96219209355.0,145887575.79,200000000.0,0.72943787895,788.84,2024-12-04 10:35:25.220000+00:00,0.04,2017-10-19 00:00:00+00:00,https://coin-images.coingecko.com/coins/images/825/large/bnb-icon2_2x.png?1696501970,
binancecoin,bnb,BNB,2024-07-29,2024,7,Monday,False,584.42,0.0038820942696164984,580.6757142857143,557.9526666666666,6.164013457542363,456744572.360746,0.005080874244248035,89894878401.64874,5,96219209355.0,145887575.79,200000000.0,0.72943787895,788.84,2024-12-04 10:35:25.220000+00:00,0.04,2017-10-19 00:00:00+00:00,https://coin-images.coingecko.com/coins/images/825/large/bnb-icon2_2x.png?1696501970,
binancecoin,bnb,BNB,2024-07-30,2024,7,Tuesday,False,574.72,-0.016597652373293026,578.5942857142857,558.1419999999999,5.146334803018798,894893853.6873201,0.01068068908402451,83786153369.62154,5,96219209355.0,145887575.79,200000000.0,0.72943787895,788.84,2024-12-04 10:35:25.220000+00:00,0.04,2017-10-19 00:00:00+00:00,https://coin-images.coingecko.com/coins/images/825/large/bnb-icon2_2x.png?1696501970,
binancecoin,bnb,BNB,2024-07-31,2024,7,Wednesday,False,585.82,0.01931375278396441,579.0757142857143,558.2766666666666,5.6954743938876025,811283570.7593459,0.009491932292874691,85470855219.68504,5,96219209355.0,145887575.79,200000000.0,0.72943787895,788.84,2024-12-04 10:35:25.220000+00:00,0.04,2017-10-19 00:00:00+00:00,https://coin-images.coingecko.com/coins/images/825/large/bnb-icon2_2x.png?1696501970,
binancecoin,bnb,BNB,2024-08-01,2024,8,Thursday,False,576.72,-0.015533781707691818,579.4057142857143,558.2853333333334,5.441335182786423,819116546.4664685,0.009737904157219512,84116308113.30072,5,96219209355.0,145887575.79,200000000.0,0.72943787895,788.84,2024-12-04 10:35:25.220000+00:00,0.04,2017-10-19 00:00:00+00:00,https://coin-images.coingecko.com/coins/images/825/large/bnb-icon2_2x.png?1696501970,
binancecoin,bnb,BNB,2024-08-02,2024,8,Friday,False,575.4,-0.002288805659592219,580.0442857142857,558.1646666666667,4.453507445983376,1103476839.0569408,0.01314554040838524,83943056335.13995,5,96219209355.0,145887575.79,200000000.0,0.72943787895,788.84,2024-12-04 10:35:25.220000+00:00,0.04,2017-10-19 00:00:00+00:00,https://coin-images.coingecko.com/coins/images/825/large/bnb-icon2_2x.png?1696501970,
binancecoin,bnb,BNB,2024-08-03,2024,8,Saturday,True,542.95,-0.05639555092109827,574.5985714285714,557.697,14.64209505566221,1190046276.7072883,0.0150244000646516,79207573785.73466,5,96219209355.0,145887575.79,200000000.0,0.72943787895,788.84,2024-12-04 10:35:25.220000+00:00,0.04,2017-10-19 00:00:00+00:00,https://coin-images.coingecko.com/coins/images/825/large/bnb-icon2_2x.png?1696501970,
binancecoin,bnb,BNB,2024-08-04,2024,8,Sunday,True,529.82,-0.024182705589833264,567.1214285714285,558.226,21.767473003368607,920058736.0484015,0.011906246348678162,77275298116.98772,5,96219209355.0,145887575.79,200000000.0,0.72943787895,788.84,2024-12-04 10:35:25.220000+00:00,0.04,2017-10-19 00:00:00+00:00,https://coin-images.coingecko.com/coins/images/825/large/bnb-icon2_2x.png?1696501970,
binancecoin,bnb,BNB,2024-08-05,2024,8,Monday,False,495.96,-0.06390849722547298,554.4842857142858,558.1373333333333,32.88810314644844,1204020187.4041965,0.01661748199862847,72455031845.59312,5,96219209355.0,145887575.79,200000000.0,0.72943787895,788.84,2024-12-04 10:35:25.220000+00:00,0.04,2017-10-19 00:00:00+00:00,https://coin-images.coingecko.com/coins/images/825/large/bnb-icon2_2x.png?1696501970,
binancecoin,bnb,BNB,2024-08-06,2024,8,Tuesday,False,464.92,-0.06258569239454792,538.7985714285714,556.0526666666666,45.42346986179851,3688148819.095155,0.05437690612775006,67825646616.054695,5,96219209355.0,145887575.79,200000000.0,0.72943787895,788.84,2024-12-04 10:35:25.220000+00:00,0.04,2017-10-19 00:00:00+00:00,https://coin-images.coingecko.com/coins/images/825/large/bnb-icon2_2x.png?1696501970,
binancecoin,bnb,BNB,2024-08-07,2024,8,Wednesday,False,483.58,0.04013593736556831,524.1928571428572,555.842,44.205085195516375,1608444664.859629,0.022805198997529173,70529736005.98248,5,96219209355.0,145887575.79,200000000.0,0.72943787895,788.84,2024-12-04 10:35:25.220000+00:00,0.04,2017-10-19 00:00:00+00:00,https://coin-images.coingecko.com/coins/images/825/large/bnb-icon2_2x.png?1696501970,
