id,date,closing_price,circulating_supply,market_cap,market_cap_rank,total_volume_day
ethereum,2024-11-25,3368.7,120724433.4053208,405718851021.4928,2,30123422893.99126
ethereum,2024-11-26,3417.29,120724433.4053208,411314588853.1776,2,53625394443.87371
ethereum,2024-11-27,3325.64,120724433.4053208,400706261382.18384,2,41896722105.13149
ethereum,2024-11-28,3666.19,120724433.4053208,441632729137.7082,2,48465294233.32744
ethereum,2024-11-29,3579.24,120724433.4053208,431207272220.64014,2,33082767875.13153
ethereum,2024-11-30,3598.19,120724433.4053208,433361301691.3607,2,28800628431.21762
ethereum,2024-12-01,3709.91,120724433.4053208,446851521665.9131,2,31961998508.230377
ethereum,2024-12-02,3708.81,120724433.4053208,446664514864.58777,2,29705280034.45904
ethereum,2024-12-03,3643.86,120724433.4053208,438825980701.3002,2,49031522663.40944
ethereum,2024-12-04,3625.71,120724433.4053208,436691206026.3684,2,39557549415.34987
ethereum,2024-12-05,3839.44,120724433.4053208,462490222624.5672,2,59744855714.19937
ethereum,2024-12-06,3796.87,120724433.4053208,457067221118.4413,2,64995601294.502495
ethereum,2024-12-07,4013.73,120724433.4053208,483422504163.839,2,55954471926.67034
ethereum,2024-12-08,4000.99,120724433.4053208,481889176555.6843,2,21959792763.543846
ethereum,2024-12-09,4015.78,120724433.4053208,483642898147.5037,2,20728146237.12733
ethereum,2024-12-10,3713.31,120724433.4053208,446571271919.9886,2,59141397866.09827
ethereum,2024-12-11,3626.59,120724433.4053208,436749626813.98615,2,63643513993.15369
ethereum,2024-12-12,3828.11,120724433.4053208,461075934206.2153,2,38471623681.40909
ethereum,2024-12-13,3878.85,120724433.4053208,466883095805.38696,2,47474608675.336655
ethereum,2024-12-14,3907.43,120724433.4053208,470469907671.5361,2,36218321642.49857
ethereum,2024-12-15,3867.0,120724433.4053208,465713274663.6432,2,28647722345.409325
ethereum,2024-12-16,3961.32,120724433.4053208,477323245356.1555,2,24816850994.80954
ethereum,2024-12-17,3992.86,120724433.4053208,480940541314.6133,2,50679799770.94302
ethereum,2024-12-18,3879.41,120724433.4053208,467508439297.9876,2,32823036037.584606
ethereum,2024-12-19,3628.26,120724433.4053208,436893612673.4018,2,50734709374.83128
ethereum,2024-12-20,3434.68,120724433.4053208,413858693686.69867,2,64452959600.86389
ethereum,2024-12-21,3468.66,120724433.4053208,417562064054.3703,2,72936574193.4554
ethereum,2024-12-22,3337.6,120724433.4053208,401314595520.45166,2,32479699770.041058
ethereum,2024-12-23,3275.89,120724433.4053208,394984656581.5222,2,25811397925.979923
ethereum,2024-12-24,3414.64,120724433.4053208,411423031050.5532,2,35528067791.09896
ethereum,2024-12-25,3497.56,120724433.4053208,420708095541.6798,2,24085249644.32143
ethereum,2024-12-26,3494.51,120724433.4053208,421029544401.6013,2,17503804977.00058
ethereum,2024-12-27,3327.79,120724433.4053208,401038436756.2263,2,21239977785.94795
ethereum,2024-12-28,3328.61,120724433.4053208,400705550098.4306,2,24582312087.17412
ethereum,2024-12-29,3397.83,120724433.4053208,409451576910.996,2,13861298668.649796
ethereum,2024-12-30,3357.33,120724433.4053208,404459649875.75726,2,11315432322.371536
ethereum,2024-12-31,3359.51,120724433.4053208,404631151447.3196,2,27664137021.813133
ethereum,2025-01-01,3336.62,120724433.4053208,401972899891.29846,2,21466394178.61746
ethereum,2025-01-02,3348.97,120724433.4053208,403374380145.697,2,13440599794.35101
ethereum,2025-01-03,3448.14,120724433.4053208,415300548992.1061,2,22683249623.05199
ethereum,2025-01-04,3604.29,120724433.4053208,434290507752.4077,2,22019312215.3068
ethereum,2025-01-05,3660.38,120724433.4053208,441117087325.0027,2,15951962220.78043
ethereum,2025-01-06,3635.85,120724433.4053208,438092711283.2293,2,12542101206.558632
ethereum,2025-01-07,3687.14,120724433.4053208,444015369643.7008,2,24440100572.59286
ethereum,2025-01-08,3380.02,120724433.4053208,406968109533.227,2,32832589510.813023
ethereum,2025-01-09,3325.13,120724433.4053208,400602495132.5278,2,35080974963.72023
ethereum,2025-01-10,3219.09,120724433.4053208,388324291231.471,2,30096896683.041237
ethereum,2025-01-11,3269.18,120724433.4053208,394101246876.45374,2,26722437003.95787
ethereum,2025-01-12,3283.59,120724433.4053208,395839071861.3172,2,11047744222.743229
ethereum,2025-01-13,3264.07,120724433.4053208,393199349088.33,2,9699706283.25854
ethereum,2025-01-14,3134.55,120724433.4053208,377643507549.0125,2,41743898872.017
ethereum,2025-01-15,3224.8,120724433.4053208,388487746270.3852,2,22365842880.809456
ethereum,2025-01-16,3447.03,120724433.4053208,415058425772.0614,2,23773995063.82853
ethereum,2025-01-17,3309.45,120724433.4053208,398587196539.9218,2,25012556602.905136
ethereum,2025-01-18,3477.28,120724433.4053208,419024911827.7939,2,27778832363.7708
ethereum,2025-01-19,3309.1,120724433.4053208,398761138447.4049,2,32195594202.13489
ethereum,2025-01-20,3208.14,120724433.4053208,388676714260.872,2,59678736709.7496
ethereum,2025-01-21,3263.07,120724433.4053208,393073139255.5516,2,49563768850.78339
ethereum,2025-01-22,3326.03,120724433.4053208,400135429379.4123,2,33762939512.697853
ethereum,2025-01-23,3237.3,120724433.4053208,390083338462.87006,2,21782301388.383984
ethereum,2025-01-24,3332.58,120724433.4053208,401547418905.6495,2,33863218042.431107
ethereum,2025-01-25,3311.85,120724433.4053208,398942774193.46027,2,25895320216.86812
ethereum,2025-01-26,3320.13,120724433.4053208,400427749273.5654,2,12706329663.414034
ethereum,2025-01-27,3232.28,120724433.4053208,390058879989.8578,2,13000445022.22209
ethereum,2025-01-28,3173.53,120724433.4053208,382221069555.6103,2,41151086046.07612
ethereum,2025-01-29,3076.49,120724433.4053208,370532757630.7433,2,19807794444.483303
ethereum,2025-01-30,3114.44,120724433.4053208,375574817164.7567,2,22051422147.78046
ethereum,2025-01-31,3248.25,120724433.4053208,391509879851.78656,2,19504592311.356525
ethereum,2025-02-01,3296.39,120724433.4053208,396910231325.1062,2,31441846706.25425
ethereum,2025-02-02,3125.04,120724433.4053208,376840076476.98303,2,18969060074.552982
ethereum,2025-02-03,2862.7,120724433.4053208,344091054313.7205,2,38896518795.21238
ethereum,2025-02-04,2877.81,120724433.4053208,346820394641.11206,2,96588727629.45804
ethereum,2025-02-05,2740.38,120724433.4053208,329090090858.6241,2,52737830809.63367
ethereum,2025-02-06,2790.55,120724433.4053208,335828291113.4543,2,30026391038.27177
ethereum,2025-02-07,2686.66,120724433.4053208,323756512126.7498,2,31349967107.97825
ethereum,2025-02-08,2623.45,120724433.4053208,315636240722.9841,2,30948837988.08186
ethereum,2025-02-09,2635.6,120724433.4053208,317758860998.56256,2,16335613332.591797
ethereum,2025-02-10,2632.54,120724433.4053208,317369673472.60657,2,17155535243.908035
ethereum,2025-02-11,2660.3,120724433.4053208,320711545303.1932,2,18843420567.42921
ethereum,2025-02-12,2603.03,120724433.4053208,313943237177.0695,2,21212910085.211277
ethereum,2025-02-13,2736.27,120724433.4053208,329492522913.44,2,26503660438.84569
ethereum,2025-02-14,2675.71,120724433.4053208,322584072350.2765,2,18938191215.29619
ethereum,2025-02-15,2724.67,120724433.4053208,328399065363.05505,2,17416785872.704834
ethereum,2025-02-16,2692.82,120724433.4053208,324625278431.52954,2,8896321414.559013
ethereum,2025-02-17,2659.9,120724433.4053208,320529173059.00665,2,8757895115.47748
ethereum,2025-02-18,2741.91,120724433.4053208,330464530098.92377,2,24666373348.432693
ethereum,2025-02-19,2669.49,120724433.4053208,321688672383.7524,2,24353300611.506603
ethereum,2025-02-20,2714.8,120724433.4053208,327248168186.7616,2,13398586820.912325
ethereum,2025-02-21,2741.59,120724433.4053208,330517520397.0965,2,14550027648.522173
ethereum,2025-02-22,2658.35,120724433.4053208,320508273451.5576,2,31770375573.3895
ethereum,2025-02-23,2764.36,120724433.4053208,333381856893.822,2,17576653979.14654
ethereum,2025-02-24,2827.18,120724433.4053208,340712999974.1412,2,21394599890.269897
ethereum,2025-02-25,2503.1,120724433.4053208,301769340440.05,2,31014455208.756138
ethereum,2025-02-26,2495.32,120724433.4053208,301064649480.5458,2,42875934003.32394
ethereum,2025-02-27,2325.85,120724433.4053208,280668025121.2334,2,28109120496.698666
ethereum,2025-02-28,2305.32,120724433.4053208,277936135130.7404,2,89259450649.58
ethereum,2025-03-01,2235.2,120724433.4053208,269516471615.1616,2,32905594283.00643
ethereum,2025-03-02,2212.82,120724433.4053208,266823935338.2421,2,16103021679.018568
ethereum,2025-03-03,2517.34,120724433.4053208,303306117779.7704,2,37907412347.33495
ethereum,2025-03-04,2148.2,120724433.4053208,259111889993.75623,2,33501080617.480988
ethereum,2025-03-05,2171.5,120724433.4053208,261805780842.5489,2,35524086282.76523
ethereum,2025-03-06,2241.38,120724433.4053208,270490243838.00568,2,22236307931.758247
ethereum,2025-03-07,2202.32,120724433.4053208,265270135615.0983,2,19895800679.328133
ethereum,2025-03-08,2140.75,120724433.4053208,257899503839.8083,2,21716710066.08888
ethereum,2025-03-09,2200.0,120724433.4053208,265129957012.69812,2,11257666715.795546
ethereum,2025-03-10,2017.27,120724433.4053208,243298514477.01385,2,17577023963.685375
ethereum,2025-03-11,1879.12,120724433.4053208,226713493940.29108,2,36577317615.21765
ethereum,2025-03-12,1921.31,120724433.4053208,232024934655.6445,2,30046602111.89385
ethereum,2025-03-13,1910.66,120724433.4053208,230443739229.907,2,24499314730.70381
ethereum,2025-03-14,1862.79,120724433.4053208,224658866951.8703,2,19212414462.181557
ethereum,2025-03-15,1910.67,120724433.4053208,230476916425.01932,2,12949972214.265629
ethereum,2025-03-16,1939.79,120724433.4053208,233970291611.3664,2,6944891086.050841
ethereum,2025-03-17,1887.76,120724433.4053208,227688957214.28125,2,9486242392.181334
ethereum,2025-03-18,1929.18,120724433.4053208,232725366276.39932,2,11251166846.249077
ethereum,2025-03-19,1932.8,120724433.4053208,233152161415.72287,2,10887619567.393353
ethereum,2025-03-20,2060.73,120724433.4053208,248434080718.19077,2,20374739988.65224
ethereum,2025-03-21,1980.83,120724433.4053208,238984217654.16632,2,14303790085.616615
ethereum,2025-03-22,1964.53,120724433.4053208,236980043535.89395,2,9890112887.282017
ethereum,2025-03-23,1979.54,120724433.4053208,238753335160.5841,2,6195605844.536302
ethereum,2025-03-24,2001.05,120724433.4053208,241404254258.0785,2,7991413702.677865
ethereum,2025-03-25,2077.74,120724433.4053208,250648654235.6259,2,15676451247.546822
ethereum,2025-03-26,2068.6,120724433.4053208,249404519198.06436,2,12563169733.005243
ethereum,2025-03-27,2009.88,120724433.4053208,242347645799.6622,2,14024859854.906675
ethereum,2025-03-28,2003.3,120724433.4053208,241580699763.4796,2,12136188059.422691
ethereum,2025-03-29,1896.92,120724433.4053208,228784244898.24844,2,18419487648.39739
ethereum,2025-03-30,1829.27,120724433.4053208,220262156018.88525,2,12924117064.878807
ethereum,2025-03-31,1805.34,120724433.4053208,217784813538.97607,2,10056531345.160349
ethereum,2025-04-01,1824.21,120724433.4053208,219908040559.4464,2,17022367813.88877
ethereum,2025-04-02,1907.17,120724433.4053208,230031614721.63397,2,15899367803.5509
ethereum,2025-04-03,1795.76,120724433.4053208,216667567217.0052,2,23450470660.978283
ethereum,2025-04-04,1818.28,120724433.4053208,219762279056.2319,2,16999031833.158594
ethereum,2025-04-05,1814.48,120724433.4053208,218925876283.936,2,19459233591.298603
ethereum,2025-04-06,1809.94,120724433.4053208,217957146409.9286,2,6780827627.545529
ethereum,2025-04-07,1574.63,120724433.4053208,190295586491.21872,2,23485484227.161697
ethereum,2025-04-08,1555.91,120724433.4053208,188565143892.71408,2,49416724296.56089
ethereum,2025-04-09,1471.36,120724433.4053208,177496121145.5316,2,22451028357.38476
ethereum,2025-04-10,1662.53,120724433.4053208,200623016236.85327,2,41589589714.84994
ethereum,2025-04-11,1523.93,120724433.4053208,183947227079.42557,2,20486375929.10568
ethereum,2025-04-12,1568.13,120724433.4053208,189185664203.6754,2,14195085224.783228
ethereum,2025-04-13,1645.86,120724433.4053208,198696438258.60336,2,11756571644.476357
ethereum,2025-04-14,1595.42,120724433.4053208,192382635779.77805,2,13775001676.60885
ethereum,2025-04-15,1621.54,120724433.4053208,195686083638.74744,2,15415724739.820593
ethereum,2025-04-16,1587.82,120724433.4053208,191837036865.40182,2,11786525215.180002
ethereum,2025-04-17,1577.71,120724433.4053208,190419833063.11868,2,13120084885.866234
ethereum,2025-04-18,1583.48,120724433.4053208,191135638825.23685,2,9437178720.867388
ethereum,2025-04-19,1589.15,120724433.4053208,191865697060.91525,2,5254078676.877919
ethereum,2025-04-20,1615.05,120724433.4053208,194945047366.35385,2,5148626529.402773
ethereum,2025-04-21,1585.46,120724433.4053208,191374869502.39383,2,6695768150.024456
ethereum,2025-04-22,1577.45,120724433.4053208,190376888818.46906,2,15275062279.387148
ethereum,2025-04-23,1759.71,120724433.4053208,212582611840.14056,2,24271980430.95098
ethereum,2025-04-24,1793.97,120724433.4053208,216572719914.54987,2,22099177230.61867
ethereum,2025-04-25,1769.39,120724433.4053208,213593284213.58224,2,12923295609.972548
ethereum,2025-04-26,1788.8,120724433.4053208,215954892518.00415,2,15656748328.784924
ethereum,2025-04-27,1821.27,120724433.4053208,219830529458.7114,2,10293614895.776522
ethereum,2025-04-28,1793.69,120724433.4053208,216533502206.27112,2,9632458065.106846
ethereum,2025-04-29,1799.5,120724433.4053208,217264115049.6792,2,16777384305.88931
ethereum,2025-04-30,1796.97,120724433.4053208,216596941729.71945,2,13994558644.11867
ethereum,2025-05-01,1794.05,120724433.4053208,216623334477.08453,2,13644627083.285889
ethereum,2025-05-02,1838.85,120724433.4053208,221969602979.55032,2,14310565589.052694
ethereum,2025-05-03,1841.43,120724433.4053208,222269022299.2824,2,11686301446.49476
ethereum,2025-05-04,1834.5,120724433.4053208,221494950784.02625,2,6704990478.824657
ethereum,2025-05-05,1808.16,120724433.4053208,218216268630.8664,2,7479845748.828526
ethereum,2025-05-06,1820.0,120724433.4053208,219769896301.20087,2,10545233503.347864
ethereum,2025-05-07,1816.17,120724433.4053208,219305875804.5597,2,11950393736.527246
ethereum,2025-05-08,1810.32,120724433.4053208,218569578701.4217,2,47111217119.49919
ethereum,2025-05-09,2197.56,120724433.4053208,264994998215.9445,2,35992825075.05399
ethereum,2025-05-10,2341.41,120724433.4053208,282636716534.08844,2,44566779461.54657
ethereum,2025-05-11,2583.68,120724433.4053208,312095621694.1442,2,29947910159.02891
ethereum,2025-05-12,2507.47,120724433.4053208,302727255563.5134,2,26138286410.23315
ethereum,2025-05-13,2492.43,120724433.4053208,300976824863.0343,2,31524626114.978752
ethereum,2025-05-14,2676.64,120724433.4053208,322977150438.36176,2,32279895881.63781
ethereum,2025-05-15,2603.72,120724433.4053208,314022060127.0501,2,28150234190.931705
ethereum,2025-05-16,2542.3,120724433.4053208,306933361055.9317,2,26211434557.7159
ethereum,2025-05-17,2544.39,120724433.4053208,307619694635.7725,2,21130441534.96637
ethereum,2025-05-18,2475.05,120724433.4053208,298789831687.0011,2,17185510890.702347
ethereum,2025-05-19,2465.34,120724433.4053208,296863390804.2497,2,24797434472.364086
ethereum,2025-05-20,2526.99,120724433.4053208,305077067863.0779,2,25363871274.82505
ethereum,2025-05-21,2524.27,120724433.4053208,304737250158.37354,2,22871462735.416798
ethereum,2025-05-22,2558.95,120724433.4053208,308934701949.7151,2,32697477527.54695
ethereum,2025-05-23,2657.17,120724433.4053208,320733890913.39886,2,29592612076.50553
ethereum,2025-05-24,2519.81,120724433.4053208,304038733414.03973,2,30047329191.503662
ethereum,2025-05-25,2529.44,120724433.4053208,305369227833.4215,2,10744994421.192684
ethereum,2025-05-26,2546.62,120724433.4053208,307423642894.0653,2,13814697849.726278
ethereum,2025-05-27,2562.17,120724433.4053208,309319360637.7837,2,13350148034.293625
ethereum,2025-05-28,2662.09,120724433.4053208,321357595434.52185,2,26434151855.253853
ethereum,2025-05-29,2676.27,120724433.4053208,323119009777.13904,2,18008588586.284103
ethereum,2025-05-30,2547.73,120724433.4053208,307609765218.0,2,19617403314.0
litecoin,2024-05-31,84.39,75903214.48347135,6294215373.664099,26,371619844.87041485
litecoin,2024-06-01,83.26,75903214.48347135,6214954482.060038,26,305202726.23553544
litecoin,2024-06-02,83.42,75903214.48347135,6214723345.480783,26,180124022.1389279
litecoin,2024-06-03,82.99,75903214.48347135,6192221145.2967005,26,231372042.50960976
litecoin,2024-06-04,82.82,75903214.48347135,6176070012.806066,26,288382200.49990267
litecoin,2024-06-05,83.63,75903214.48347135,6231374052.658841,26,302472377.497025
litecoin,2024-06-06,85.48,75903214.48347135,6368853571.307768,26,290959616.31929857
litecoin,2024-06-07,84.2,75903214.48347135,6283110380.557434,26,274033080.5790519
litecoin,2024-06-08,80.1,75903214.48347135,5978024759.926908,26,533827382.3026584
litecoin,2024-06-09,80.01,75903214.48347135,5967556019.2672205,26,247407552.41846076
litecoin,2024-06-10,80.55,75903214.48347135,6006283304.689888,26,272647649.5909733
litecoin,2024-06-11,79.59,75903214.48347135,5936465933.637818,26,319094571.8411051
litecoin,2024-06-12,77.25,75903214.48347135,5768082868.714375,26,589521939.5705894
litecoin,2024-06-13,78.42,75903214.48347135,5851853925.737273,26,404967290.29031193
litecoin,2024-06-14,79.11,75903214.48347135,5908442381.889549,26,365688910.7453657
litecoin,2024-06-15,77.53,75903214.48347135,5787075085.622822,26,389009437.0482862
litecoin,2024-06-16,79.19,75903214.48347135,5907170839.775339,26,234514788.75707883
litecoin,2024-06-17,78.86,75903214.48347135,5886905226.444316,26,195532947.09559256
litecoin,2024-06-18,76.61,75903214.48347135,5714729552.503341,26,382331912.8960804
litecoin,2024-06-19,72.56,75903214.48347135,5412350985.689942,26,639998893.6474303
litecoin,2024-06-20,73.67,75903214.48347135,5496315073.9711685,26,296495508.2940762
litecoin,2024-06-21,74.7,75903214.48347135,5583319500.727882,26,346496544.3755309
litecoin,2024-06-22,74.09,75903214.48347135,5529917114.700498,26,384289404.5743917
litecoin,2024-06-23,74.53,75903214.48347135,5564592794.2943535,26,197460353.5251859
litecoin,2024-06-24,73.43,75903214.48347135,5495754056.584114,26,213470530.41176504
litecoin,2024-06-25,69.72,75903214.48347135,5206513492.010741,26,578010805.5914043
litecoin,2024-06-26,71.36,75903214.48347135,5328605003.33227,26,343163206.0751649
litecoin,2024-06-27,70.93,75903214.48347135,5297002749.045722,26,285478262.5133993
litecoin,2024-06-28,73.1,75903214.48347135,5455971614.916254,26,284076640.3905381
litecoin,2024-06-29,72.78,75903214.48347135,5439771345.571148,26,391474291.92395806
litecoin,2024-06-30,74.99,75903214.48347135,5602984624.625921,26,303839646.54523915
litecoin,2024-07-01,75.34,75903214.48347135,5616823551.30602,26,291538540.0921862
litecoin,2024-07-02,74.33,75903214.48347135,5549754857.402683,26,269031072.088123
litecoin,2024-07-03,75.85,75903214.48347135,5662309340.683269,26,235848383.3964928
litecoin,2024-07-04,71.97,75903214.48347135,5366324999.94536,26,417497466.3290696
litecoin,2024-07-05,65.36,75903214.48347135,4891280191.255686,26,454451575.8984626
litecoin,2024-07-06,61.94,75903214.48347135,4630195645.140654,26,765468114.7726243
litecoin,2024-07-07,65.42,75903214.48347135,4884009809.359574,26,270507366.4701018
litecoin,2024-07-08,61.92,75903214.48347135,4614807330.096989,26,242541788.6922594
litecoin,2024-07-09,64.85,75903214.48347135,4848614357.421299,26,410091633.0935482
litecoin,2024-07-10,65.32,75903214.48347135,4884498879.545781,26,224437117.0780533
litecoin,2024-07-11,66.93,75903214.48347135,4997814922.851752,26,240979934.37449408
litecoin,2024-07-12,67.47,75903214.48347135,5037353797.1797495,26,265881497.9715092
litecoin,2024-07-13,69.26,75903214.48347135,5179355871.826656,26,317079252.8489183
litecoin,2024-07-14,69.76,75903214.48347135,5217204402.283881,26,232550502.72762704
litecoin,2024-07-15,70.05,75903214.48347135,5240478742.814343,26,227315769.5779483
litecoin,2024-07-16,72.49,75903214.48347135,5420579362.429403,26,361049630.1711593
litecoin,2024-07-17,73.22,75903214.48347135,5469160144.670064,26,391740206.5056805
litecoin,2024-07-18,71.41,75903214.48347135,5344906336.983818,26,297157885.9181604
litecoin,2024-07-19,71.58,75903214.48347135,5351656487.493912,26,246975004.7490476
litecoin,2024-07-20,73.47,75903214.48347135,5491666827.864826,26,327115021.09007376
litecoin,2024-07-21,73.11,75903214.48347135,5466876864.765128,26,202772194.642
litecoin,2024-07-22,74.06,75903214.48347135,5521802622.611995,26,262458057.13822436
litecoin,2024-07-23,71.28,75903214.48347135,5328135747.18431,26,473030496.9679559
litecoin,2024-07-24,72.99,75903214.48347135,5459675749.624061,26,328171213.9041947
litecoin,2024-07-25,71.22,75903214.48347135,5326516140.669076,26,277210925.318226
litecoin,2024-07-26,68.84,75903214.48347135,5146413976.829229,26,414364427.2083189
litecoin,2024-07-27,71.34,75903214.48347135,5335359126.132549,26,247303461.79923487
litecoin,2024-07-28,71.43,75903214.48347135,5342766293.38577,26,256822221.72583628
litecoin,2024-07-29,71.16,75903214.48347135,5323801122.115883,26,182946945.17845228
litecoin,2024-07-30,73.78,75903214.48347135,5524784642.354968,26,545256992.5236167
litecoin,2024-07-31,71.67,75903214.48347135,5362559104.377706,26,267410001.6718669
litecoin,2024-08-01,70.21,75903214.48347135,5247296956.171549,26,266242428.5648993
litecoin,2024-08-02,69.52,75903214.48347135,5198621708.010482,26,365306700.7114091
litecoin,2024-08-03,64.93,75903214.48347135,4857698748.705848,26,365054603.5223127
litecoin,2024-08-04,64.56,75903214.48347135,4828884493.092069,26,333814413.5048316
litecoin,2024-08-05,62.27,75903214.48347135,4656400565.850152,26,303699620.1918826
litecoin,2024-08-06,56.12,75903214.48347135,4207436058.7057858,26,1229055650.7020445
litecoin,2024-08-07,58.18,75903214.48347135,4355986055.833048,26,420748183.64071417
litecoin,2024-08-08,56.02,75903214.48347135,4200982051.875452,26,386779106.2783504
litecoin,2024-08-09,61.32,75903214.48347135,4584708341.988084,26,316443905.4014337
litecoin,2024-08-10,60.64,75903214.48347135,4538485631.4141655,26,271427368.1349868
litecoin,2024-08-11,61.18,75903214.48347135,4579035840.230345,26,193593527.55516705
litecoin,2024-08-12,59.69,75903214.48347135,4465736503.500642,26,252134428.81177548
litecoin,2024-08-13,61.41,75903214.48347135,4598403022.119489,26,338282020.8762772
litecoin,2024-08-14,63.41,75903214.48347135,4739278515.874597,26,286016451.4852203
litecoin,2024-08-15,63.91,75903214.48347135,4780211153.647583,26,297600212.30520594
litecoin,2024-08-16,65.24,75903214.48347135,4880430209.26771,26,447438826.55711
litecoin,2024-08-17,66.43,75903214.48347135,4971903241.74085,26,352474965.8741872
litecoin,2024-08-18,67.58,75903214.48347135,5060480548.7756,26,217760213.16240716
litecoin,2024-08-19,66.33,75903214.48347135,4964593388.435186,26,239064103.0832572
litecoin,2024-08-20,66.41,75903214.48347135,4971947224.520482,26,279206434.52670044
litecoin,2024-08-21,64.46,75903214.48347135,4828887039.644424,26,310637457.35908407
litecoin,2024-08-22,64.31,75903214.48347135,4815687872.0523615,26,337559044.91357726
litecoin,2024-08-23,63.81,75903214.48347135,4777466737.679406,26,268735871.5609188
litecoin,2024-08-24,66.19,75903214.48347135,4947461414.345233,26,297418393.6831596
litecoin,2024-08-25,66.57,75903214.48347135,4977519680.40681,26,251763651.4307555
litecoin,2024-08-26,64.76,75903214.48347135,4852648300.85006,26,223893200.19977608
litecoin,2024-08-27,63.17,75903214.48347135,4733160000.650085,26,250735938.5831755
litecoin,2024-08-28,60.42,75903214.48347135,4525971339.732224,26,322295392.99828446
litecoin,2024-08-29,61.76,75903214.48347135,4641002863.161651,26,363715581.633959
litecoin,2024-08-30,62.44,75903214.48347135,4676464532.253995,26,440922752.0669643
litecoin,2024-08-31,64.96,75903214.48347135,4868004344.891922,26,370886326.42688936
litecoin,2024-09-01,65.05,75903214.48347135,4873885407.484236,26,274192102.502648
litecoin,2024-09-02,63.59,75903214.48347135,4757943198.901896,26,266818466.48156175
litecoin,2024-09-03,65.23,75903214.48347135,4884743753.7220745,26,299743857.6452468
litecoin,2024-09-04,64.54,75903214.48347135,4839576648.758079,26,288516064.3935586
litecoin,2024-09-05,65.4,75903214.48347135,4901281500.136407,26,412771893.1364156
litecoin,2024-09-06,66.12,75903214.48347135,4958505217.875287,26,574999427.8608699
litecoin,2024-09-07,63.0,75903214.48347135,4724301543.558694,26,450627645.1594424
litecoin,2024-09-08,62.09,75903214.48347135,4651366148.385701,26,285095744.62011385
litecoin,2024-09-09,60.84,75903214.48347135,4565505729.941254,26,316263325.8982148
litecoin,2024-09-10,61.44,75903214.48347135,4609593871.852698,26,433890437.4126782
litecoin,2024-09-11,61.56,75903214.48347135,4614610936.182844,26,305264963.7566241
litecoin,2024-09-12,62.13,75903214.48347135,4660837812.85575,26,379150656.7623269
litecoin,2024-09-13,62.81,75903214.48347135,4709960441.335954,26,289555696.26223147
litecoin,2024-09-14,64.96,75903214.48347135,4871968992.4490185,26,309787557.7610648
litecoin,2024-09-15,65.99,75903214.48347135,4947581963.068656,26,292969057.42965657
litecoin,2024-09-16,63.38,75903214.48347135,4753019351.235144,26,224676330.7754531
litecoin,2024-09-17,62.53,75903214.48347135,4691543204.817837,26,291059393.0784108
litecoin,2024-09-18,63.72,75903214.48347135,4778915858.138148,26,306465650.845339
litecoin,2024-09-19,64.71,75903214.48347135,4844385145.381412,26,358114003.45161897
litecoin,2024-09-20,65.44,75903214.48347135,4906444719.768252,26,370771389.54859567
litecoin,2024-09-21,65.23,75903214.48347135,4891284287.038788,26,329342147.65312034
litecoin,2024-09-22,67.0,75903214.48347135,5030776876.442046,26,237709514.44887257
litecoin,2024-09-23,68.52,75903214.48347135,5139586657.051652,26,336226477.4620705
litecoin,2024-09-24,67.04,75903214.48347135,5029823224.963313,26,350732201.56893075
litecoin,2024-09-25,66.72,75903214.48347135,5004083290.643358,26,308804028.87404954
litecoin,2024-09-26,66.65,75903214.48347135,4997208959.749305,26,290620405.5497135
litecoin,2024-09-27,68.46,75903214.48347135,5135820850.043318,26,335196481.8858309
litecoin,2024-09-28,71.17,75903214.48347135,5336389615.644648,26,396398648.2071664
litecoin,2024-09-29,70.05,75903214.48347135,5255351199.3892565,26,299584378.43835384
litecoin,2024-09-30,69.34,75903214.48347135,5202809162.35609,26,245016387.0443037
litecoin,2024-10-01,66.74,75903214.48347135,5007143879.044918,26,357847247.0434286
litecoin,2024-10-02,63.4,75903214.48347135,4762158373.858957,26,470613952.3806617
litecoin,2024-10-03,62.93,75903214.48347135,4719166925.708186,26,348382218.807738
litecoin,2024-10-04,63.39,75903214.48347135,4754544271.0883045,26,323728955.1949035
litecoin,2024-10-05,64.95,75903214.48347135,4871081498.533391,26,260735464.0900572
litecoin,2024-10-06,66.22,75903214.48347135,4968811083.0237055,26,211217202.1104245
litecoin,2024-10-07,67.03,75903214.48347135,5035975638.37672,26,219412342.24651837
litecoin,2024-10-08,64.82,75903214.48347135,4864895454.817944,26,345208023.5477757
litecoin,2024-10-09,65.64,75903214.48347135,4930295862.130517,26,263662451.94989756
litecoin,2024-10-10,64.53,75903214.48347135,4843679894.839893,26,284937002.969432
litecoin,2024-10-11,64.2,75903214.48347135,4819376066.398003,26,250447690.1274268
litecoin,2024-10-12,65.5,75903214.48347135,4911876188.449734,26,243161650.558772
litecoin,2024-10-13,66.23,75903214.48347135,4972942979.32741,26,175006422.0016205
litecoin,2024-10-14,64.7,75903214.48347135,4855162241.029285,26,191295997.7855736
litecoin,2024-10-15,66.8,75903214.48347135,5018459859.160983,26,363616727.2232478
litecoin,2024-10-16,70.77,75903214.48347135,5311008627.818045,26,838684648.3698812
litecoin,2024-10-17,70.09,75903214.48347135,5258995635.62041,26,572720427.205923
litecoin,2024-10-18,72.83,75903214.48347135,5472739255.1618,26,468475030.0872373
